epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
97,393.637,0.6517,0.34277,0.89176,0.99538,1,0.995,0.79447,0.8062,0.38664,0.98602,0.006832,0.006832,0.006832
98,397.628,0.689,0.34647,0.91952,0.99244,0.99343,0.995,0.80565,0.74691,0.37068,0.96877,0.006799,0.006799,0.006799
99,401.588,0.64483,0.32717,0.93383,0.99301,1,0.995,0.81401,0.79436,0.37325,0.98142,0.006766,0.006766,0.006766
100,405.791,0.65993,0.33124,0.91379,0.99318,1,0.995,0.78206,0.78228,0.36554,0.97756,0.006733,0.006733,0.006733
101,409.782,0.68747,0.33921,0.93966,0.99151,0.99929,0.995,0.79763,0.78877,0.35599,0.97581,0.0067,0.0067,0.0067
102,413.612,0.66378,0.33533,0.91324,0.99238,1,0.995,0.79476,0.76931,0.35312,0.97057,0.006667,0.006667,0.006667
103,417.558,0.68431,0.33465,0.91884,0.9904,1,0.995,0.79315,0.77477,0.3555,0.96949,0.006634,0.006634,0.006634
104,421.557,0.63989,0.32983,0.89823,0.99143,1,0.995,0.79896,0.72052,0.35477,0.95803,0.006601,0.006601,0.006601
105,425.535,0.63727,0.33425,0.9181,0.99262,1,0.995,0.7828,0.82737,0.40534,0.98524,0.006568,0.006568,0.006568
106,429.512,0.65249,0.36988,0.90287,0.99394,1,0.995,0.79512,0.74643,0.36944,0.96256,0.006535,0.006535,0.006535
107,433.484,0.61808,0.35353,0.9142,0.99394,1,0.995,0.79512,0.74643,0.36944,0.96256,0.006502,0.006502,0.006502
108,437.672,0.63872,0.34857,0.88679,0.99482,1,0.995,0.80226,0.77566,0.37151,0.97188,0.006469,0.006469,0.006469
109,441.742,0.62166,0.33343,0.92135,0.9929,1,0.995,0.80545,0.74362,0.35884,0.97365,0.006436,0.006436,0.006436
110,445.826,0.6578,0.34237,0.92405,0.99428,1,0.995,0.80896,0.748,0.35113,0.97796,0.006403,0.006403,0.006403
111,450.032,0.58419,0.32124,0.89647,0.99426,1,0.995,0.81281,0.73227,0.34781,0.967,0.00637,0.00637,0.00637
