epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
108,431.75,0.56427,0.31524,0.93039,0.99459,1,0.995,0.82129,0.68765,0.33692,1.02363,0.006469,0.006469,0.006469
109,435.799,0.57843,0.31656,0.94344,0.99365,1,0.995,0.80453,0.75135,0.34463,1.04108,0.006436,0.006436,0.006436
110,439.593,0.56778,0.32024,0.94182,0.99395,1,0.995,0.82213,0.68721,0.3424,1.03362,0.006403,0.006403,0.006403
111,443.513,0.55713,0.32138,0.93721,0.99487,1,0.995,0.80856,0.74605,0.35519,1.04585,0.00637,0.00637,0.00637
112,447.357,0.54607,0.32172,0.9225,0.99618,1,0.995,0.81648,0.70772,0.35626,1.03611,0.006337,0.006337,0.006337
113,451.166,0.56051,0.32741,0.95751,0.99653,1,0.995,0.81345,0.72459,0.34864,1.03995,0.006304,0.006304,0.006304
114,455.112,0.52773,0.32009,0.91649,0.99649,1,0.995,0.80871,0.72489,0.36521,1.0467,0.006271,0.006271,0.006271
115,459.089,0.53849,0.3236,0.94838,0.99538,1,0.995,0.8131,0.76926,0.3643,1.08956,0.006238,0.006238,0.006238
116,463.08,0.54852,0.32172,0.92269,0.99345,1,0.995,0.81378,0.70774,0.34369,1.03293,0.006205,0.006205,0.006205
117,467.19,0.55055,0.31718,0.935,0.99427,1,0.995,0.80797,0.77806,0.35392,1.07035,0.006172,0.006172,0.006172
118,471.179,0.54597,0.31152,0.9191,0.99568,1,0.995,0.81719,0.70269,0.3384,1.02825,0.006139,0.006139,0.006139
119,475.173,0.53505,0.31728,0.92034,0.99575,1,0.995,0.80774,0.76866,0.35325,1.07391,0.006106,0.006106,0.006106
120,479.255,0.52308,0.30404,0.91881,0.99629,1,0.995,0.81717,0.7068,0.33072,1.03646,0.006073,0.006073,0.006073
121,483.078,0.51548,0.29337,0.9104,0.99617,1,0.995,0.80123,0.79532,0.3442,1.10269,0.00604,0.00604,0.00604
122,486.913,0.5213,0.30551,0.92634,0.99547,1,0.995,0.81617,0.73663,0.34977,1.06087,0.006007,0.006007,0.006007
123,491.007,0.5139,0.31512,0.91704,0.99547,1,0.995,0.81617,0.73663,0.34977,1.06087,0.005974,0.005974,0.005974
124,495.018,0.51388,0.30311,0.93904,0.99558,1,0.995,0.80645,0.79777,0.34487,1.09417,0.005941,0.005941,0.005941
